time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781784.920559796,3.5505943298339844,326484.35677480785,838.5002672728281,260377.03606404178,533152.9786073236,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,98.0,98.0,98.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,543.356,543.356,543.356,98.0,0.0,58.43359375,543.356,5
11781785.920774752,3.55059814453125,350919.56748752604,830.821409370886,257992.54277417378,528270.4447280702,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,544.67,544.67,544.67,99.0,0.0,58.43359375,544.67,5
11781786.91957349,3.55059814453125,378881.13577522256,831.9994499035741,258358.35625597773,529019.4913812878,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,548.702,548.702,548.702,99.0,0.0,58.43359375,548.702,5
11781787.920466864,3.55059814453125,405494.74117412954,830.2582680986201,257817.67216162782,527912.3763309522,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,551.975,551.975,551.975,99.0,0.0,58.43359375,551.975,5
11781788.927463412,3.5506210327148438,430277.54260448867,825.2262649884836,256255.09895035886,524712.8216602586,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,98.0,98.0,98.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,544.871,544.871,544.871,98.0,0.0,58.43359375,544.871,5
11781789.921082895,3.5506210327148438,463677.50220188044,836.3362577401033,259705.0525118149,531777.0122860972,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,547.921,547.921,547.921,99.0,0.0,58.43359375,547.921,5
11781790.920925444,3.5506210327148438,488226.8719347408,831.1308625991388,258088.63638024378,528467.2078262134,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,547.981,547.981,547.981,99.0,0.0,58.43359375,547.981,5
11781791.92733429,3.5506210327148438,512297.7625308254,825.7081635341797,256404.74149659206,525019.23258826,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,548.988,548.988,548.988,99.0,0.0,58.43359375,548.988,5
11781792.921840183,3.5506515502929688,546011.8472724536,835.5908250340857,259473.5754734004,531303.0354931531,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,550.955,550.955,550.955,99.0,0.0,58.43359375,550.955,5
11781793.92135684,3.5506515502929688,570718.8531782175,831.4018525796597,258172.78610646934,528639.5144084848,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,551.665,551.665,551.665,99.0,0.0,58.43359375,551.665,5
11781794.922170956,3.5506515502929688,597392.6533045339,835.3199529714045,257838.08998129782,527954.1842474194,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,650.502,650.502,650.502,100.0,0.0,58.43359375,650.502,5
11781795.921178535,3.5506515502929688,625931.1872928813,836.8304882008105,258304.34667373533,528908.9003319342,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,676.106,676.106,676.106,100.0,0.0,58.43359375,676.106,5
11781796.922039447,3.5506515502929688,652179.5303431283,835.2808960473683,257826.03428616183,527929.4987764267,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,685.122,685.122,685.122,100.0,0.0,58.43359375,685.122,5
11781797.921663446,3.5506629943847656,680427.8415491255,836.3144550717597,258145.06280186295,528582.7476419099,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,683.893,683.893,683.893,100.0,0.0,58.43359375,683.893,5
11781798.920828514,3.5506668090820312,708194.2944687342,836.6985868853889,258263.63271363734,528825.5336517337,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,98.0,98.0,98.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,606.516,606.516,606.516,98.0,0.0,58.43359375,606.516,5
11781799.92149238,3.5506668090820312,734546.3601179391,835.4453767561732,257876.804522939,528033.4568803037,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,549.137,549.137,549.137,99.0,0.0,58.43359375,549.137,5
11781800.922763543,3.550689697265625,761501.0072994892,834.9386560009299,257720.39510015305,527713.1899669801,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.43359375,58.43359375,58.43359375,546.525,546.525,546.525,99.0,0.0,58.43359375,546.525,5
