time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775511.840131817,3.6433753967285156,88045718.93478702,197956.11324517964,2097736.033695408,13024810.256089263,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,68.0,68.0,68.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,261.368,261.368,261.368,68.0,0.0,5.95703125,261.368,5
11775512.839304997,3.643383026123047,88129459.26394562,198078.77563810098,2098887.403617688,13036058.483406734,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,19.237499999999997,67.0,67.0,67.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,262.917,262.917,262.917,67.0,0.0,5.95703125,262.917,5
11775513.84206578,3.6433868408203125,87846691.36212398,197377.08473188384,2091378.1590709456,12989419.0348547,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,66.0,66.0,66.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,260.829,260.829,260.829,66.0,0.0,5.95703125,260.829,5
11775514.852982627,3.643402099609375,87170235.80859742,195791.57320737303,2074504.9453843993,12884620.559223417,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,19.1625,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,240.126,240.126,240.126,46.0,0.0,5.95703125,240.126,5
11775515.852302138,3.643402099609375,88214532.059779,198070.78508269077,2098580.061624642,13034149.601496799,20.225,20.225,20.225,20.225,20.225,20.225,20.225,20.225,20.225,20.225,20.225,59.0,59.0,59.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,228.746,228.746,228.746,59.0,0.0,5.95703125,228.746,5
11775516.851216055,3.6434097290039062,88285638.47012395,198151.2085221789,2099432.15612473,13039441.90718094,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,233.951,233.951,233.951,48.0,0.0,5.95703125,233.951,5
11775517.853270076,3.6434326171875,88041679.5622188,197539.25027853038,2092853.2360005078,12998580.645471904,19.475,19.475,19.475,19.475,19.475,19.475,19.475,19.475,19.475,19.475,19.475,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,244.284,244.284,244.284,46.0,0.0,5.95703125,244.284,5
11775518.854282027,3.6434326171875,88165942.39566742,197751.8848031479,2095031.9305624152,13012112.3812275,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,19.0625,45.0,45.0,45.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,246.447,246.447,246.447,45.0,0.0,5.95703125,246.447,5
11775519.852640806,3.6434326171875,88432943.03366123,198284.42863655454,2100599.5488157026,13046692.510222526,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,19.962500000000002,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,226.181,226.181,226.181,48.0,0.0,5.95703125,226.181,5
11775520.853703266,3.643444061279297,88226703.63495499,197748.89965587982,2094926.2241733272,13011455.845451524,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,19.775000000000002,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,243.253,243.253,243.253,46.0,0.0,5.95703125,243.253,5
